Gene_Signature	Entrez_Gene_ID	Gene_Symbol	Signature_ID
41_Bindea_TFH_EntrezID	4646	MYO6	41
41_Bindea_TFH_EntrezID	4647	MYO7A	41
41_Bindea_TFH_EntrezID	23178	PASK	41
41_Bindea_TFH_EntrezID	5133	PDCD1	41
41_Bindea_TFH_EntrezID	10585	POMT1	41
41_Bindea_TFH_EntrezID	5783	PTPN13	41
41_Bindea_TFH_EntrezID	5816	PVALB	41
41_Bindea_TFH_EntrezID	54436	SH3TC1	41
41_Bindea_TFH_EntrezID	55423	SIRPG	41
41_Bindea_TFH_EntrezID	56301	SLC7A10	41
41_Bindea_TFH_EntrezID	4086	SMAD1	41
41_Bindea_TFH_EntrezID	6489	ST8SIA1	41
41_Bindea_TFH_EntrezID	27347	STK39	41
41_Bindea_TFH_EntrezID	63892	THADA	41
41_Bindea_TFH_EntrezID	9760	TOX	41
41_Bindea_TFH_EntrezID	7253	TSHR	41
41_Bindea_TFH_EntrezID	92595	ZNF764	41
42_Bindea_Tgd_EntrezID	10485	C1orf61	42
42_Bindea_Tgd_EntrezID	11126	CD160	42
42_Bindea_Tgd_EntrezID	9638	FEZ1	42
42_Bindea_Tgd_EntrezID	445347	TARP	42
42_Bindea_Tgd_EntrezID	6964	TRD	42
42_Bindea_Tgd_EntrezID	6983	TRGV9	42
43_Bindea_Th1_cells_EntrezID	323	APBB2	43
43_Bindea_Th1_cells_EntrezID	347	APOD	43
43_Bindea_Th1_cells_EntrezID	10079	ATP9A	43
43_Bindea_Th1_cells_EntrezID	684	BST2	43
43_Bindea_Th1_cells_EntrezID	10950	BTG3	43
43_Bindea_Th1_cells_EntrezID	6351	CCL4	43
43_Bindea_Th1_cells_EntrezID	952	CD38	43
43_Bindea_Th1_cells_EntrezID	970	CD70	43
43_Bindea_Th1_cells_EntrezID	8418	CMAHP	43
43_Bindea_Th1_cells_EntrezID	1437	CSF2	43
43_Bindea_Th1_cells_EntrezID	1493	CTLA4	43
43_Bindea_Th1_cells_EntrezID	9162	DGKI	43
43_Bindea_Th1_cells_EntrezID	55816	DOK5	43
43_Bindea_Th1_cells_EntrezID	1803	DPP4	43
43_Bindea_Th1_cells_EntrezID	1847	DUSP5	43
43_Bindea_Th1_cells_EntrezID	25975	EGFL6	43
43_Bindea_Th1_cells_EntrezID	2678	GGT1	43
43_Bindea_Th1_cells_EntrezID	1839	HBEGF	43
43_Bindea_Th1_cells_EntrezID	3458	IFNG	43
43_Bindea_Th1_cells_EntrezID	3595	IL12RB2	43
43_Bindea_Th1_cells_EntrezID	50616	IL22	43
43_Bindea_Th1_cells_EntrezID	7804	LRP8	43
43_Bindea_Th1_cells_EntrezID	54674	LRRN3	43
43_Bindea_Th1_cells_EntrezID	4049	LTA	43
43_Bindea_Th1_cells_EntrezID	6443	SGCB	43
43_Bindea_Th1_cells_EntrezID	9143	SYNGR3	43
43_Bindea_Th1_cells_EntrezID	27033	ZBTB32	43
44_Bindea_Th2_cells_EntrezID	107	ADCY1	44
44_Bindea_Th2_cells_EntrezID	54806	AHI1	44
44_Bindea_Th2_cells_EntrezID	286	ANK1	44
44_Bindea_Th2_cells_EntrezID	332	BIRC5	44
44_Bindea_Th2_cells_EntrezID	995	CDC25C	44
44_Bindea_Th2_cells_EntrezID	8317	CDC7	44
44_Bindea_Th2_cells_EntrezID	1063	CENPF	44
44_Bindea_Th2_cells_EntrezID	10663	CXCR6	44
44_Bindea_Th2_cells_EntrezID	1719	DHFR	44
44_Bindea_Th2_cells_EntrezID	7813	EVI5	44
44_Bindea_Th2_cells_EntrezID	2625	GATA3	44
44_Bindea_Th2_cells_EntrezID	2941	GSTA4	44
44_Bindea_Th2_cells_EntrezID	3070	HELLS	44
44_Bindea_Th2_cells_EntrezID	55801	IL26	44
44_Bindea_Th2_cells_EntrezID	3904	LAIR2	44
44_Bindea_Th2_cells_EntrezID	51474	LIMA1	44
44_Bindea_Th2_cells_EntrezID	728210	LOC728210	44
44_Bindea_Th2_cells_EntrezID	4151	MB	44
44_Bindea_Th2_cells_EntrezID	9645	MICAL2	44
44_Bindea_Th2_cells_EntrezID	55247	NEIL3	44
44_Bindea_Th2_cells_EntrezID	5251	PHEX	44
44_Bindea_Th2_cells_EntrezID	5367	PMCH	44
44_Bindea_Th2_cells_EntrezID	5740	PTGIS	44
44_Bindea_Th2_cells_EntrezID	23516	SLC39A14	44
44_Bindea_Th2_cells_EntrezID	4087	SMAD2	44
44_Bindea_Th2_cells_EntrezID	6632	SNRPD1	44
44_Bindea_Th2_cells_EntrezID	11169	WDHD1	44
45_Byers_EMT_EntrezID		ZEB1	45
45_Byers_EMT_EntrezID		LIX1L	45
45_Byers_EMT_EntrezID		VIM	45
45_Byers_EMT_EntrezID		AXL	45
45_Byers_EMT_EntrezID		MMP2	45
45_Byers_EMT_EntrezID		ANTXR2	45
45_Byers_EMT_EntrezID		C3orf21	45
45_Byers_EMT_EntrezID		FN1	45
45_Byers_EMT_EntrezID		NRP1	45
45_Byers_EMT_EntrezID		TGFBI	45
45_Byers_EMT_EntrezID		GALNT5	45
45_Byers_EMT_EntrezID		PPARG	45
45_Byers_EMT_EntrezID		HNMT	45
45_Byers_EMT_EntrezID		CARD6	45
45_Byers_EMT_EntrezID		RBPMS	45
45_Byers_EMT_EntrezID		TNFRSF21	45
45_Byers_EMT_EntrezID		TMEM45B	45
45_Byers_EMT_EntrezID		MPP7	45
45_Byers_EMT_EntrezID		SSH3	45
45_Byers_EMT_EntrezID		MTAC2D1	45
45_Byers_EMT_EntrezID		MUC1	45
45_Byers_EMT_EntrezID		EPPK1	45
45_Byers_EMT_EntrezID		SHROOM3	45
45_Byers_EMT_EntrezID		EPN3	45
45_Byers_EMT_EntrezID		PRSS22	45
45_Byers_EMT_EntrezID		AP1M2	45
45_Byers_EMT_EntrezID		SH3YL1	45
45_Byers_EMT_EntrezID		KLC3	45
45_Byers_EMT_EntrezID		SERINC2	45
45_Byers_EMT_EntrezID		EVPL	45
45_Byers_EMT_EntrezID		FXYD3	45
45_Byers_EMT_EntrezID		CLDN4	45
45_Byers_EMT_EntrezID		CRB3	45
45_Byers_EMT_EntrezID		LRRC54	45
45_Byers_EMT_EntrezID		MAPK13	45
45_Byers_EMT_EntrezID		GALNT3	45
45_Byers_EMT_EntrezID		STAP2	45
45_Byers_EMT_EntrezID		DSP	45
45_Byers_EMT_EntrezID		ELMO3	45
45_Byers_EMT_EntrezID		KRTCAP3	45
45_Byers_EMT_EntrezID		MAL2	45
45_Byers_EMT_EntrezID		F11R	45
45_Byers_EMT_EntrezID		GPR110	45
45_Byers_EMT_EntrezID		GPR56	45
45_Byers_EMT_EntrezID		KRT19	45
45_Byers_EMT_EntrezID		GRHL1	45
45_Byers_EMT_EntrezID		BSPRY	45
45_Byers_EMT_EntrezID		C1orf116	45
45_Byers_EMT_EntrezID		S100A14	45
45_Byers_EMT_EntrezID		SPINT2	45
45_Byers_EMT_EntrezID		ANKRD22	45
45_Byers_EMT_EntrezID		ST14	45
45_Byers_EMT_EntrezID		GRHL2	45
45_Byers_EMT_EntrezID		PRR5	45
45_Byers_EMT_EntrezID		TJP3	45
45_Byers_EMT_EntrezID		TACSTD2	45
45_Byers_EMT_EntrezID		CDH3	45
45_Byers_EMT_EntrezID		C1orf172	45
45_Byers_EMT_EntrezID		CDS1	45
45_Byers_EMT_EntrezID		MPZL2	45
45_Byers_EMT_EntrezID		INADL	45
45_Byers_EMT_EntrezID		RBM35A	45
45_Byers_EMT_EntrezID		TMC4	45
45_Byers_EMT_EntrezID		ITGB6	45
45_Byers_EMT_EntrezID		TMEM125	45
45_Byers_EMT_EntrezID		EPHA1	45
45_Byers_EMT_EntrezID		ENPP5	45
45_Byers_EMT_EntrezID		EPB41L5	45
45_Byers_EMT_EntrezID		ERBB3	45
45_Byers_EMT_EntrezID		RAB25	45
45_Byers_EMT_EntrezID		PRSS8	45
45_Byers_EMT_EntrezID		TMEM30B	45
45_Byers_EMT_EntrezID		CLDN7	45
45_Byers_EMT_EntrezID		TACSTD1	45
45_Byers_EMT_EntrezID		SCNN1A	45
45_Byers_EMT_EntrezID		CDH1	45
46_BIOCARTA_TGFB_Pathway_EntrezID		APC	46
46_BIOCARTA_TGFB_Pathway_EntrezID		CDH1	46
46_BIOCARTA_TGFB_Pathway_EntrezID		CREBBP	46
46_BIOCARTA_TGFB_Pathway_EntrezID		EP300	46
46_BIOCARTA_TGFB_Pathway_EntrezID		MAP2K1	46
46_BIOCARTA_TGFB_Pathway_EntrezID		MAP3K7	46
46_BIOCARTA_TGFB_Pathway_EntrezID		MAPK3	46
46_BIOCARTA_TGFB_Pathway_EntrezID		SKIL	46
46_BIOCARTA_TGFB_Pathway_EntrezID		SMAD2	46
46_BIOCARTA_TGFB_Pathway_EntrezID		SMAD3	46
46_BIOCARTA_TGFB_Pathway_EntrezID		SMAD4	46
46_BIOCARTA_TGFB_Pathway_EntrezID		SMAD7	46
46_BIOCARTA_TGFB_Pathway_EntrezID		TAB1	46
46_BIOCARTA_TGFB_Pathway_EntrezID		TGFB1	46
46_BIOCARTA_TGFB_Pathway_EntrezID		TGFB2	46
46_BIOCARTA_TGFB_Pathway_EntrezID		TGFB3	46
46_BIOCARTA_TGFB_Pathway_EntrezID		TGFBR1	46
46_BIOCARTA_TGFB_Pathway_EntrezID		TGFBR2	46
46_BIOCARTA_TGFB_Pathway_EntrezID		ZFYVE9	46
