query,notfound,_id,_score,symbol
8907,,8907,25.52669,AP1M1
10053,,10053,25.525448,AP1M2
1174,,1174,26.31847,AP1S1
8905,,8905,25.52669,AP1S2
130340,,130340,25.52669,AP1S3
160,,160,25.52669,AP2A1
161,,161,26.31847,AP2A2
163,,163,25.52669,AP2B1
1173,,1173,25.52669,AP2M1
1175,,1175,26.31847,AP2S1
8546,,8546,25.52669,AP3B1
8120,,8120,25.52669,AP3B2
8943,,8943,25.52669,AP3D1
26985,,26985,26.31847,AP3M1
10947,,10947,26.31847,AP3M2
1176,,1176,26.31847,AP3S1
10239,,10239,26.317228,AP3S2
10717,,10717,26.31847,AP4B1
23431,,23431,26.31847,AP4E1
9179,,9179,25.525448,AP4M1
11154,,11154,26.317228,AP4S1
317,,317,25.525448,APAF1
320,,320,26.317228,APBA1
321,,321,26.31847,APBA2
9546,,9546,26.31847,APBA3
322,,322,25.52669,APBB1
54518,,54518,25.52669,APBB1IP
323,,323,25.52669,APBB2
10307,,10307,26.31847,APBB3
10297,,10297,25.52669,APC2
324,,324,25.52669,APC
147495,,147495,25.52669,APCDD1
164284,,164284,26.31847,APCDD1L
325,,325,26.31847,APCS
327,,327,26.31847,APEH
328,,328,25.52669,APEX1
27301,,27301,26.31847,APEX2
51107,,51107,25.52669,APH1A
83464,,83464,25.52669,APH1B
8539,,8539,26.31847,API5
51074,,51074,26.31847,APIP
378708,,378708,25.52669,CENPS
200558,,200558,25.52669,APLF
8862,,8862,25.525448,APLN
187,,187,25.525448,APLNR
333,,333,25.52669,APLP1
334,,334,25.52669,APLP2
335,,335,25.52669,APOA1
128240,,128240,26.31847,NAXE
336,,336,26.31847,APOA2
337,,337,25.52669,APOA4
116519,,116519,26.31847,APOA5
338,,338,25.52669,APOB
55911,,55911,26.31847,APOBR
339,,339,25.52669,APOBEC1
10930,,10930,26.31847,APOBEC2
200315,,200315,25.52669,APOBEC3A
9582,,9582,26.31847,APOBEC3B
27350,,27350,25.52669,APOBEC3C
140564,,140564,26.31847,APOBEC3D
200316,,200316,26.31847,APOBEC3F
60489,,60489,25.52669,APOBEC3G
164668,,164668,26.317228,APOBEC3H
403314,,403314,26.31847,APOBEC4
341,,341,26.31847,APOC1
342,,342,8.489829,APOC1P1
344,,344,26.31847,APOC2
345,,345,25.52669,APOC3
346,,346,26.31847,APOC4
347,,347,25.52669,APOD
348,,348,25.52669,APOE
319,,319,26.31847,APOF
350,,350,25.525448,APOH
8542,,8542,25.52669,APOL1
23780,,23780,25.52669,APOL2
80833,,80833,26.31847,APOL3
80832,,80832,26.31847,APOL4
80831,,80831,26.317228,APOL5
80830,,80830,26.317228,APOL6
81575,,81575,25.52669,APOLD1
55937,,55937,25.52669,APOM
79135,,79135,26.31847,APOO
139322,,139322,26.31847,APOOL
351,,351,25.52669,APP
10513,,10513,26.31847,APPBP2
26060,,26060,26.31847,APPL1
55198,,55198,26.31847,APPL2
353,,353,25.52669,APRT
54840,,54840,25.52669,APTX
89872,,89872,26.31847,AQP10
282679,,282679,25.52669,AQP11
375318,,375318,26.31847,AQP12A
653437,,653437,26.31847,AQP12B
358,,358,25.52669,AQP1
359,,359,26.31847,AQP2
360,,360,26.31847,AQP3
361,,361,25.52669,AQP4
362,,362,25.52669,AQP5
363,,363,26.31847,AQP6
364,,364,26.31847,AQP7
375719,,375719,8.489829,AQP7P1
441432,,441432,8.234416,AQP7P3
343,,343,26.31847,AQP8
366,,366,25.52669,AQP9
206338,,206338,26.31847,LVRN
9716,,9716,26.31847,AQR
367,,367,25.52669,AR
369,,369,25.52669,ARAF
116985,,116985,25.52669,ARAP1
116984,,116984,26.317228,ARAP2
64411,,64411,26.317228,ARAP3
23237,,23237,26.317228,ARC
372,,372,26.31847,ARCN1
374,,374,26.31847,AREG
375,,375,25.52669,ARF1
377,,377,26.31847,ARF3
378,,378,25.52669,ARF4
381,,381,26.31847,ARF5
382,,382,26.31847,ARF6
55738,,55738,25.52669,ARFGAP1
84364,,84364,26.31847,ARFGAP2
26286,,26286,26.31847,ARFGAP3
10565,,10565,25.52669,ARFGEF1
10564,,10564,25.52669,ARFGEF2
27236,,27236,25.52669,ARFIP1
23647,,23647,25.52669,ARFIP2
10139,,10139,26.317228,ARFRP1
383,,383,25.52669,ARG1
384,,384,25.52669,ARG2
503582,,503582,26.31847,ARGFX
503640,,503640,8.489829,ARGFXP2
55082,,55082,26.31847,ARGLU1
79658,,79658,26.31847,ARHGAP10
9824,,9824,26.31847,ARHGAP11A
89839,,89839,25.52669,ARHGAP11B
94134,,94134,26.31847,ARHGAP12
392,,392,25.52669,ARHGAP1
55843,,55843,26.31847,ARHGAP15
55114,,55114,25.52669,ARHGAP17
93663,,93663,26.31847,ARHGAP18
84986,,84986,26.317228,ARHGAP19
57569,,57569,26.317228,ARHGAP20
57584,,57584,26.31847,ARHGAP21
58504,,58504,25.52669,ARHGAP22
57636,,57636,26.31847,ARHGAP23
83478,,83478,26.31847,ARHGAP24
9938,,9938,26.31847,ARHGAP25
23092,,23092,26.31847,ARHGAP26
201176,,201176,26.31847,ARHGAP27
79822,,79822,26.31847,ARHGAP28
9411,,9411,26.31847,ARHGAP29
257106,,257106,25.52669,ARHGAP30
57514,,57514,26.31847,ARHGAP31
9743,,9743,26.31847,ARHGAP32
115703,,115703,25.52669,ARHGAP33
158763,,158763,26.31847,ARHGAP36
80728,,80728,25.52669,ARHGAP39
143872,,143872,26.31847,ARHGAP42
393,,393,26.31847,ARHGAP4
394,,394,26.31847,ARHGAP5
395,,395,25.52669,ARHGAP6
23779,,23779,26.31847,ARHGAP8
64333,,64333,26.31847,ARHGAP9
396,,396,25.52669,ARHGDIA
397,,397,25.52669,ARHGDIB
398,,398,26.31847,ARHGDIG
9639,,9639,26.317228,ARHGEF10
55160,,55160,26.317228,ARHGEF10L
9826,,9826,25.52669,ARHGEF11
23365,,23365,25.52669,ARHGEF12
22899,,22899,25.525448,ARHGEF15
27237,,27237,26.31847,ARHGEF16
9828,,9828,26.31847,ARHGEF17
23370,,23370,26.31847,ARHGEF18
128272,,128272,25.52669,ARHGEF19
9138,,9138,25.52669,ARHGEF1
9181,,9181,25.52669,ARHGEF2
100271715,,100271715,26.31847,ARHGEF33
50650,,50650,26.31847,ARHGEF3
445328,,445328,26.317228,ARHGEF35
389337,,389337,26.317228,ARHGEF37
54848,,54848,26.31847,ARHGEF38
50649,,50649,25.52669,ARHGEF4
7984,,7984,25.52669,ARHGEF5
9459,,9459,26.31847,ARHGEF6
8874,,8874,26.31847,ARHGEF7
23229,,23229,25.52669,ARHGEF9
8289,,8289,25.52669,ARID1A
57492,,57492,25.52669,ARID1B
196528,,196528,25.52669,ARID2
1820,,1820,26.31847,ARID3A
10620,,10620,26.31847,ARID3B
138715,,138715,26.31847,ARID3C
5926,,5926,25.52669,ARID4A
51742,,51742,25.52669,ARID4B
10865,,10865,25.52669,ARID5A
84159,,84159,25.52669,ARID5B
25820,,25820,26.31847,ARIH1
10425,,10425,25.52669,ARIH2
285598,,285598,26.31847,ARL10
115761,,115761,25.52669,ARL11
392509,,392509,26.31847,ARL13A
200894,,200894,26.317228,ARL13B
400,,400,25.52669,ARL1
80117,,80117,26.31847,ARL14
54622,,54622,26.31847,ARL15
339231,,339231,25.52669,ARL16
51326,,51326,26.31847,ARL17A
641522,True,,,
402,,402,25.52669,ARL2
23568,,23568,26.31847,ARL2BP
403,,403,26.31847,ARL3
10124,,10124,26.31847,ARL4A
10123,,10123,26.31847,ARL4C
379,,379,26.31847,ARL4D
26225,,26225,26.31847,ARL5A
221079,,221079,26.317228,ARL5B
390790,,390790,26.31847,ARL5C
84100,,84100,26.31847,ARL6
23204,,23204,25.52669,ARL6IP1
51329,,51329,26.317228,ARL6IP4
10550,,10550,26.31847,ARL6IP5
151188,,151188,26.31847,ARL6IP6
127829,,127829,26.31847,ARL8A
55207,,55207,26.31847,ARL8B
132946,,132946,26.31847,ARL9
83787,,83787,26.31847,ARMC10
55156,,55156,26.31847,ARMC1
84071,,84071,26.31847,ARMC2
219681,,219681,26.31847,ARMC3
55130,,55130,26.31847,ODAD2
79798,,79798,25.525448,ARMC5
93436,,93436,26.31847,ARMC6
79637,,79637,25.52669,ARMC7
25852,,25852,26.31847,ARMC8
80210,,80210,25.52669,ARMC9
51309,,51309,26.31847,ARMCX1
9823,,9823,26.31847,ARMCX2
51566,,51566,26.31847,ARMCX3
64860,,64860,26.31847,ARMCX5
54470,,54470,26.31847,ARMCX6
387715,,387715,26.31847,ARMS2
9915,,9915,25.52669,ARNT2
405,,405,25.525448,ARNT
56938,,56938,25.52669,ARNTL2
406,,406,25.52669,ARNTL
10552,,10552,25.52669,ARPC1A
10095,,10095,25.52669,ARPC1B
10109,,10109,25.52669,ARPC2
10094,,10094,25.52669,ARPC3
10093,,10093,25.525448,ARPC4
10092,,10092,25.52669,ARPC5
81873,,81873,25.52669,ARPC5L
84517,,84517,25.52669,ACTRT3
10776,,10776,25.52669,ARPP19
10777,,10777,25.52669,ARPP21
407,,407,26.31847,ARR3
408,,408,25.52669,ARRB1
409,,409,25.52669,ARRB2
92714,,92714,26.31847,ARRDC1
27106,,27106,26.31847,ARRDC2
57561,,57561,26.31847,ARRDC3
91947,,91947,26.31847,ARRDC4
645432,,645432,26.31847,ARRDC5
410,,410,25.52669,ARSA
411,,411,26.31847,ARSB
414,,414,26.31847,ARSD
415,,415,26.31847,ARSL
416,,416,25.52669,ARSF
22901,,22901,25.52669,ARSG
347527,,347527,26.31847,ARSH
340075,,340075,26.31847,ARSI
79642,,79642,26.31847,ARSJ
153642,,153642,25.52669,ARSK
417,,417,25.52669,ART1
419,,419,26.317228,ART3
420,,420,26.31847,ART4
116969,,116969,26.31847,ART5
9048,,9048,26.31847,ARTN
64801,,64801,26.31847,ARV1
421,,421,25.52669,ARVCF
170302,,170302,25.525448,ARX
57412,,57412,25.52669,AS3MT
427,,427,26.31847,ASAH1
56624,,56624,26.31847,ASAH2
653308,,653308,26.31847,ASAH2B
79827,,79827,26.31847,CLMP
50807,,50807,26.31847,ASAP1
29065,,29065,26.31847,ASAP1-IT1
8853,,8853,26.31847,ASAP2
55616,,55616,26.31847,ASAP3
136371,,136371,26.317228,ASB10
140456,,140456,26.31847,ASB11
142689,,142689,26.31847,ASB12
79754,,79754,26.31847,ASB13
142686,,142686,26.31847,ASB14
142685,,142685,26.31847,ASB15
51665,,51665,26.31847,ASB1
92591,,92591,26.31847,ASB16
127247,,127247,26.31847,ASB17
401036,,401036,26.31847,ASB18
51676,,51676,25.52669,ASB2
51130,,51130,26.31847,ASB3
51666,,51666,26.31847,ASB4
140458,,140458,26.31847,ASB5
140459,,140459,26.31847,ASB6
140460,,140460,26.31847,ASB7
140461,,140461,26.31847,ASB8
140462,,140462,26.317228,ASB9
51008,,51008,26.317228,ASCC1
84164,,84164,26.31847,ASCC2
10973,,10973,26.31847,ASCC3
429,,429,26.31847,ASCL1
430,,430,26.31847,ASCL2
56676,,56676,26.31847,ASCL3
121549,,121549,26.31847,ASCL4
25842,,25842,26.31847,ASF1A
55723,,55723,25.52669,ASF1B
100126270,,100126270,26.31847,FMR1-AS1
432,,432,25.52669,ASGR1
433,,433,25.52669,ASGR2
55870,,55870,25.52669,ASH1L
9070,,9070,25.52669,ASH2L
434,,434,25.52669,ASIP
435,,435,26.31847,ASL
438,,438,25.52669,ASMT
8623,,8623,26.31847,ASMTL
439,,439,25.52669,GET3
440,,440,25.52669,ASNS
54529,,54529,26.31847,ASNSD1
443,,443,26.31847,ASPA
554235,,554235,26.31847,ASPDH
374569,,374569,26.31847,ASPG
444,,444,25.52669,ASPH
253982,,253982,26.31847,ASPHD1
57168,,57168,26.31847,ASPHD2
259266,,259266,25.52669,ASPM
54829,,54829,25.52669,ASPN
151516,,151516,26.31847,ASPRV1
79058,,79058,26.31847,ASPSCR1
80150,,80150,26.31847,ASRGL1
445,,445,25.52669,ASS1
28990,,28990,26.31847,ASTE1
431705,,431705,26.31847,ASTL
460,,460,26.31847,ASTN1
23245,,23245,26.317228,ASTN2
171023,,171023,25.525448,ASXL1
55252,,55252,25.52669,ASXL2
80816,,80816,26.31847,ASXL3
136991,,136991,26.31847,ASZ1
84896,,84896,26.31847,ATAD1
29028,,29028,25.52669,ATAD2
54454,,54454,26.31847,ATAD2B
55210,,55210,25.52669,ATAD3A
83858,,83858,25.52669,ATAD3B
219293,,219293,25.52669,ATAD3C
79915,,79915,25.52669,ATAD5
85300,,85300,25.52669,ATCAY
11101,,11101,26.31847,ATE1
466,,466,25.52669,ATF1
1386,,1386,25.52669,ATF2
467,,467,25.52669,ATF3
468,,468,25.52669,ATF4
22809,,22809,25.52669,ATF5
22926,,22926,25.52669,ATF6
1388,,1388,25.52669,ATF6B
11016,,11016,25.52669,ATF7
80063,,80063,25.52669,ATF7IP2
55729,,55729,25.52669,ATF7IP
83734,,83734,26.31847,ATG10
9140,,9140,25.52669,ATG12
55054,,55054,25.52669,ATG16L1
89849,,89849,25.52669,ATG16L2
23130,,23130,25.52669,ATG2A
55102,,55102,26.31847,ATG2B
64422,,64422,26.31847,ATG3
115201,,115201,25.52669,ATG4A
23192,,23192,25.52669,ATG4B
84938,,84938,25.52669,ATG4C
84971,,84971,25.52669,ATG4D
9474,,9474,25.52669,ATG5
10533,,10533,25.52669,ATG7
79065,,79065,25.52669,ATG9A
285973,,285973,25.52669,ATG9B
80162,,80162,26.31847,PGGHG
471,,471,25.525448,ATIC
51062,,51062,26.31847,ATL1
64225,,64225,26.31847,ATL2
25923,,25923,25.52669,ATL3
472,,472,25.52669,ATM
23300,,23300,26.31847,ATMIN
1822,,1822,26.31847,ATN1
474,,474,25.52669,ATOH1
220202,,220202,26.31847,ATOH7
84913,,84913,26.31847,ATOH8
475,,475,25.52669,ATOX1
57194,,57194,25.52669,ATP10A
23120,,23120,25.52669,ATP10B
57205,,57205,25.52669,ATP10D
23250,,23250,25.52669,ATP11A
23200,,23200,25.52669,ATP11B
286410,,286410,25.52669,ATP11C
479,,479,25.52669,ATP12A
57130,,57130,25.52669,ATP13A1
23400,,23400,25.52669,ATP13A2
79572,,79572,25.52669,ATP13A3
84239,,84239,26.31847,ATP13A4
344905,,344905,26.317228,ATP13A5
476,,476,25.52669,ATP1A1
477,,477,25.52669,ATP1A2
478,,478,25.52669,ATP1A3
480,,480,25.52669,ATP1A4
481,,481,25.52669,ATP1B1
482,,482,25.52669,ATP1B2
483,,483,25.525448,ATP1B3
23439,,23439,26.317228,ATP1B4
487,,487,25.52669,ATP2A1
488,,488,25.52669,ATP2A2
489,,489,25.52669,ATP2A3
490,,490,25.52669,ATP2B1
491,,491,25.52669,ATP2B2
492,,492,25.52669,ATP2B3
493,,493,25.52669,ATP2B4
27032,,27032,25.52669,ATP2C1
9914,,9914,25.52669,ATP2C2
495,,495,25.52669,ATP4A
496,,496,25.52669,ATP4B
498,,498,25.52669,ATP5F1A
506,,506,25.52669,ATP5F1B
509,,509,26.31847,ATP5F1C
513,,513,26.31847,ATP5F1D
514,,514,26.31847,ATP5F1E
432369,,432369,8.489829,ATP5F1EP2
515,,515,26.31847,ATP5PB
516,,516,25.52669,ATP5MC1
517,,517,26.31847,ATP5MC2
518,,518,25.52669,ATP5MC3
10476,,10476,26.31847,ATP5PD
521,,521,25.525448,ATP5ME
9551,,9551,25.525448,ATP5MF
522,,522,25.52669,ATP5PF
10632,,10632,26.31847,ATP5MG
267020,,267020,26.31847,ATP5MGL
539,,539,26.31847,ATP5PO
27109,,27109,26.31847,DMAC2L
55101,,55101,26.31847,DMAC2
537,,537,25.52669,ATP6AP1
92270,,92270,8.489829,ATP6AP1L
10159,,10159,25.52669,ATP6AP2
535,,535,25.52669,ATP6V0A1
23545,,23545,25.52669,ATP6V0A2
50617,,50617,26.31847,ATP6V0A4
533,,533,25.52669,ATP6V0B
527,,527,25.52669,ATP6V0C
9114,,9114,25.525448,ATP6V0D1
245972,,245972,26.317228,ATP6V0D2
8992,,8992,26.31847,ATP6V0E1
155066,,155066,25.52669,ATP6V0E2
523,,523,25.52669,ATP6V1A
525,,525,26.31847,ATP6V1B1
526,,526,25.52669,ATP6V1B2
528,,528,25.52669,ATP6V1C1
245973,,245973,26.31847,ATP6V1C2
51382,,51382,25.52669,ATP6V1D
529,,529,25.52669,ATP6V1E1
90423,,90423,25.525448,ATP6V1E2
9296,,9296,25.52669,ATP6V1F
9550,,9550,25.52669,ATP6V1G1
534,,534,25.52669,ATP6V1G2
127124,,127124,26.31847,ATP6V1G3
51606,,51606,25.52669,ATP6V1H
538,,538,25.52669,ATP7A
540,,540,25.52669,ATP7B
10396,,10396,25.52669,ATP8A1
51761,,51761,25.52669,ATP8A2
5205,,5205,25.525448,ATP8B1
57198,,57198,25.525448,ATP8B2
148229,,148229,25.52669,ATP8B3
79895,,79895,25.52669,ATP8B4
158381,,158381,8.489829,ATP8B5P
10079,,10079,25.52669,ATP9A
374868,,374868,25.52669,ATP9B
64756,,64756,26.31847,ATPAF1
91647,,91647,26.31847,ATPAF2
89978,,89978,26.31847,DPH6
93974,,93974,25.52669,ATP5IF1
545,,545,25.52669,ATR
84126,,84126,25.52669,ATRIP
8455,,8455,26.31847,ATRN
26033,,26033,26.31847,ATRNL1
546,,546,25.52669,ATRX
25814,,25814,25.52669,ATXN10
6310,,6310,26.31847,ATXN1
342371,,342371,26.31847,ATXN1L
6311,,6311,26.31847,ATXN2
11273,,11273,25.52669,ATXN2L
4287,,4287,25.52669,ATXN3
92552,,92552,25.52669,ATXN3L
6314,,6314,25.52669,ATXN7
222255,,222255,26.31847,ATXN7L1
127002,,127002,26.31847,ATXN7L2
56970,,56970,25.52669,ATXN7L3
552889,,552889,25.525448,ATXN7L3B
6315,,6315,26.317228,ATXN8OS
549,,549,25.52669,AUH
550,,550,26.31847,AUP1
6790,,6790,25.52669,AURKA
54998,,54998,25.52669,AURKAIP1
6791,,6791,8.489829,AURKAP1
9212,,9212,25.52669,AURKB
6795,,6795,25.52669,AURKC
26053,,26053,26.31847,AUTS2
57099,,57099,26.31847,AVEN
10677,,10677,26.31847,AVIL
23080,,23080,26.31847,AVL9
551,,551,25.52669,AVP
60370,,60370,26.317228,AVPI1
552,,552,25.52669,AVPR1A
553,,553,25.52669,AVPR1B
554,,554,25.52669,AVPR2
158833,,158833,26.31847,AWAT1
158835,,158835,26.31847,AWAT2
8312,,8312,25.525448,AXIN1
8313,,8313,25.52669,AXIN2
558,,558,25.52669,AXL
563,,563,25.52669,AZGP1
22994,,22994,26.31847,CEP131
64343,,64343,26.31847,AZI2
51582,,51582,26.31847,AZIN1
566,,566,26.31847,AZU1
567,,567,25.52669,B2M
8706,,8706,25.52669,B3GALNT1
148789,,148789,26.31847,B3GALNT2
8708,,8708,26.31847,B3GALT1
8707,,8707,26.31847,B3GALT2
8705,,8705,25.52669,B3GALT4
10317,,10317,25.52669,B3GALT5
126792,,126792,26.31847,B3GALT6
145173,,145173,26.31847,B3GLCT
27087,,27087,25.52669,B3GAT1
135152,,135152,25.525448,B3GAT2
26229,,26229,26.317228,B3GAT3
11041,,11041,25.525448,B4GAT1
10678,,10678,26.31847,B3GNT2
10331,,10331,26.31847,B3GNT3
79369,,79369,26.31847,B3GNT4
84002,,84002,26.31847,B3GNT5
192134,,192134,26.31847,B3GNT6
93010,,93010,25.52669,B3GNT7
374907,,374907,26.31847,B3GNT8
84752,,84752,26.31847,B3GNT9
146712,,146712,26.31847,B3GNTL1
2583,,2583,25.52669,B4GALNT1
124872,,124872,26.31847,B4GALNT2
283358,,283358,26.31847,B4GALNT3
338707,,338707,26.31847,B4GALNT4
2683,,2683,25.52669,B4GALT1
8704,,8704,26.31847,B4GALT2
8703,,8703,26.317228,B4GALT3
8702,,8702,25.525448,B4GALT4
9334,,9334,26.31847,B4GALT5
9331,,9331,26.31847,B4GALT6
11285,,11285,26.31847,B4GALT7
27077,,27077,26.31847,B9D1
80776,,80776,26.31847,B9D2
79870,,79870,26.31847,BAALC
570,,570,26.31847,BAAT
23621,,23621,25.52669,BACE1
25825,,25825,25.52669,BACE2
571,,571,25.52669,BACH1
60468,,60468,25.52669,BACH2
572,,572,26.31847,BAD
573,,573,25.52669,BAG1
9532,,9532,25.52669,BAG2
9531,,9531,25.52669,BAG3
9530,,9530,25.52669,BAG4
9529,,9529,26.317228,BAG5
85319,,85319,26.317228,BAGE2
574,,574,26.31847,BAGE
57597,,57597,26.31847,BAHCC1
22893,,22893,26.31847,BAHD1
575,,575,26.31847,ADGRB1
576,,576,26.31847,ADGRB2
577,,577,26.317228,ADGRB3
10458,,10458,26.31847,BAIAP2
55971,,55971,26.31847,BAIAP2L1
80115,,80115,26.31847,BAIAP2L2
8938,,8938,26.31847,BAIAP3
578,,578,25.52669,BAK1
25805,,25805,26.31847,BAMBI
8815,,8815,25.52669,BANF1
140836,,140836,26.31847,BANF2
55024,,55024,26.31847,BANK1
54971,,54971,26.31847,BANP
8314,,8314,25.52669,BAP1
580,,580,25.52669,BARD1
56751,,56751,26.31847,BARHL1
343472,,343472,26.31847,BARHL2
56033,,56033,26.31847,BARX1
8538,,8538,26.317228,BARX2
317716,,317716,8.4894285,BPIFA4P
10409,,10409,26.317228,BASP1
7919,,7919,25.52669,DDX39B
7916,,7916,26.31847,PRRC2A
84726,,84726,26.31847,PRRC2B
23215,,23215,26.31847,PRRC2C
7917,,7917,25.52669,BAG6
7918,,7918,26.31847,GPANK1
7920,,7920,25.52669,ABHD16A
10538,,10538,25.52669,BATF
116071,,116071,25.52669,BATF2
55509,,55509,25.52669,BATF3
581,,581,25.52669,BAX
11177,,11177,25.52669,BAZ1A
9031,,9031,25.52669,BAZ1B
11176,,11176,26.31847,BAZ2A
29994,,29994,26.31847,BAZ2B
27113,,27113,25.52669,BBC3
8424,,8424,26.31847,BBOX1
79738,,79738,25.52669,BBS10
166379,,166379,25.52669,BBS12
582,,582,25.52669,BBS1
583,,583,25.52669,BBS2
585,,585,25.52669,BBS4
129880,,129880,25.52669,BBS5
55212,,55212,25.525448,BBS7
27241,,27241,25.525448,BBS9
56987,,56987,26.317228,BBX
4059,,4059,25.525448,BCAM
63827,,63827,26.317228,BCAN
55973,,55973,26.31847,BCAP29
10134,,10134,25.52669,BCAP31
9564,,9564,26.31847,BCAR1
8412,,8412,25.52669,BCAR3
400500,,400500,26.31847,BCAR4
8537,,8537,25.52669,BCAS1
10286,,10286,25.52669,BCAS2
54828,,54828,25.52669,BCAS3
55653,,55653,26.31847,BCAS4
586,,586,25.52669,BCAT1
587,,587,25.52669,BCAT2
56647,,56647,26.31847,BCCIP
144233,,144233,26.31847,BCDIN3D
590,,590,25.52669,BCHE
593,,593,25.52669,BCKDHA
594,,594,25.52669,BCKDHB
10295,,10295,25.52669,BCKDK
8915,,8915,25.52669,BCL10
53335,,53335,25.525448,BCL11A
64919,,64919,25.52669,BCL11B
596,,596,25.52669,BCL2
597,,597,25.52669,BCL2A1
10017,,10017,26.31847,BCL2L10
10018,,10018,25.52669,BCL2L11
83596,,83596,25.52669,BCL2L12
23786,,23786,26.31847,BCL2L13
79370,,79370,26.31847,BCL2L14
440603,,440603,26.31847,BCL2L15
598,,598,26.31847,BCL2L1
599,,599,25.52669,BCL2L2
602,,602,26.31847,BCL3
604,,604,25.52669,BCL6
255877,,255877,25.52669,BCL6B
605,,605,25.52669,BCL7A
9275,,9275,25.52669,BCL7B
9274,,9274,25.525448,BCL7C
606,,606,8.489829,NBEAP1
607,,607,25.52669,BCL9
283149,,283149,26.31847,BCL9L
9774,,9774,25.52669,BCLAF1
53630,,53630,25.52669,BCO1
83875,,83875,25.52669,BCO2
54880,,54880,25.52669,BCOR
63035,,63035,26.31847,BCORL1
286554,,286554,8.489829,BCORP1
613,,613,25.525448,BCR
617,,617,25.52669,BCS1L
618,,618,26.31847,BCYRN1
622,,622,25.52669,BDH1
56898,,56898,26.31847,BDH2
623,,623,26.31847,BDKRB1
624,,624,26.31847,BDKRB2
627,,627,25.52669,BDNF
497258,,497258,26.31847,BDNF-AS
55814,,55814,25.52669,BDP1
146227,,146227,26.31847,BEAN1
8678,,8678,25.52669,BECN1
57596,,57596,26.31847,BEGAIN
139105,,139105,26.31847,BEND2
57673,,57673,26.31847,BEND3
389206,,389206,26.31847,BEND4
79656,,79656,26.31847,BEND5
221336,,221336,26.31847,BEND6
222389,,222389,26.31847,BEND7
7439,,7439,26.31847,BEST1
54831,,54831,26.317228,BEST2
144453,,144453,26.317228,BEST3
266675,,266675,26.317228,BEST4
10282,,10282,26.31847,BET1
51272,,51272,26.31847,BET1L
100128327,,100128327,26.31847,TRAPPC3L
55859,,55859,26.31847,BEX1
84707,,84707,25.52669,BEX2
56271,,56271,26.31847,BEX4
340542,,340542,26.31847,BEX5
497634,,497634,26.31847,LINC00293
51283,,51283,26.31847,BFAR
631,,631,26.31847,BFSP1
8419,,8419,25.52669,BFSP2
632,,632,26.31847,BGLAP
633,,633,25.52669,BGN
168620,,168620,26.31847,BHLHA15
80823,,80823,26.317228,BHLHB9
27319,,27319,26.31847,BHLHE22
128408,,128408,26.317228,BHLHE23
8553,,8553,26.31847,BHLHE40
79365,,79365,26.31847,BHLHE41
23743,,23743,26.31847,BHMT2
635,,635,26.31847,BHMT
80114,,80114,26.31847,BICC1
636,,636,26.31847,BICD1
23299,,23299,26.31847,BICD2
637,,637,25.52669,BID
638,,638,25.52669,BIK
274,,274,25.52669,BIN1
51411,,51411,26.31847,BIN2
55909,,55909,26.31847,BIN3
329,,329,26.31847,BIRC2
330,,330,26.31847,BIRC3
332,,332,25.52669,BIRC5
57448,,57448,25.52669,BIRC6
79444,,79444,25.52669,BIRC7
112401,,112401,26.31847,BIRC8
54841,,54841,26.31847,BIVM
10904,,10904,26.31847,BLCAP
414899,,414899,26.31847,BLID
640,,640,25.52669,BLK
641,,641,25.52669,BLM
642,,642,26.31847,BLMH
29760,,29760,25.52669,BLNK
2647,,2647,25.525448,BLOC1S1
282991,,282991,25.525448,BLOC1S2
388552,,388552,25.52669,BLOC1S3
644,,644,26.31847,BLVRA
645,,645,25.52669,BLVRB
8548,,8548,25.52669,BLZF1
90427,,90427,26.31847,BMF
648,,648,25.52669,BMI1
27302,,27302,26.317228,BMP10
9210,,9210,25.52669,BMP15
649,,649,26.31847,BMP1
650,,650,25.52669,BMP2
55589,,55589,25.52669,BMP2K
651,,651,26.31847,BMP3
652,,652,25.52669,BMP4
653,,653,25.52669,BMP5
654,,654,26.31847,BMP6
655,,655,25.52669,BMP7
353500,,353500,26.31847,BMP8A
656,,656,26.31847,BMP8B
168667,,168667,26.31847,BMPER
657,,657,25.52669,BMPR1A
658,,658,25.52669,BMPR1B
659,,659,25.525448,BMPR2
9790,,9790,26.31847,BMS1
729096,,729096,8.489829,BMS1P4
399761,,399761,8.489829,BMS1P1
660,,660,25.52669,BMX
646,,646,25.52669,BNC1
54796,,54796,25.52669,BNC2
662,,662,25.52669,BNIP1
663,,663,26.31847,BNIP2
664,,664,26.31847,BNIP3
665,,665,25.52669,BNIP3L
149428,,149428,26.31847,BNIPL
91653,,91653,25.52669,BOC
91272,,91272,25.52669,BOD1
259282,,259282,25.52669,BOD1L1
666,,666,26.31847,BOK
51027,,51027,25.52669,BOLA1
552900,,552900,25.52669,BOLA2
388962,,388962,25.52669,BOLA3
66037,,66037,26.31847,BOLL
23246,,23246,26.317228,BOP1
60467,,60467,26.31847,BPESC1
669,,669,26.317228,BPGM
670,,670,26.31847,BPHL
671,,671,26.31847,BPI
80341,,80341,26.31847,BPIFB2
254240,,254240,26.31847,BPIFC
128859,,128859,26.31847,BPIFB6
10380,,10380,26.31847,BPNT1
2186,,2186,25.52669,BPTF
9083,,9083,26.31847,BPY2
673,,673,25.525448,BRAF
8315,,8315,25.525448,BRAP
